sample_idx,is_outlier,iforest_score
837,0,0.17043058950272416
838,0,0.16106184811833207
839,0,0.06843404728655944
840,0,0.09325536268971968
841,0,0.16711051287161255
842,0,0.11516437226851967
843,0,0.15788916385583562
844,0,0.16222586036377068
845,0,0.17663094668985785
846,0,0.10115247078588502
847,0,0.1722757948385482
848,0,0.0920504250196425
849,0,0.12783255879383276
850,0,0.019008788698948564
851,0,0.17136186407757187
852,0,0.032343397566332144
853,0,0.17630092236818123
854,0,0.18120828596431743
855,0,0.14722697098913906
856,1,-0.017101964015887927
857,0,0.17475720872452094
858,0,0.15388675938431123
859,0,0.17456447922835744
860,0,0.132602299349994
861,0,0.1747711259213784
862,0,0.1703041439674527
863,0,0.15452364831916676
864,0,0.12336867307963495
865,0,0.17457414329487547
866,0,0.12068060883570525
867,0,0.013637575654896539
868,0,0.1599997682907936
869,0,0.16307294944534773
870,0,0.16782554036088415
871,1,-0.0023210716229350448
872,0,0.17489672102914094
873,0,0.14713620266779892
874,0,0.13786769376953273
875,0,0.10985642767976822
876,0,0.01209537568701402
877,0,0.16020555325614516
878,0,0.16378696857138425
879,0,0.15180423347135596
880,0,0.15878474302762546
881,0,0.14006589687087112
882,0,0.07965575051763857
883,1,-0.0069374991212619586
884,0,0.16716806970371223
885,0,0.1675576716217515
886,0,0.17476695907034118
887,0,0.16836511670162013
888,0,0.05482457933421103
889,0,0.174987991005414
890,0,0.027418367826522794
891,0,0.17448797702262953
892,0,0.1685586973985348
893,0,0.16017203539952668
894,0,0.18160427564956722
895,1,-0.00912569421190379
896,0,0.175145232480786
897,0,0.15735372916714296
898,0,0.1711401553521122
899,0,0.16067197675746991
900,0,0.14051738717008683
901,0,0.15619425948663784
902,0,0.13415792711208202
903,0,0.05742813647111106
904,0,0.1720442165382341
905,0,0.10043190433755422
906,0,0.1596585293261527
907,0,0.09255440780927149
908,0,0.1523393861567111
909,0,0.11972022060166437
910,0,0.13284411448509686
911,0,0.09355796716025488
912,0,0.17030284703107462
913,0,0.07603123897357655
914,0,0.12738546318787597
915,0,0.009966796370207254
916,0,0.032077602944385275
917,0,0.15119360204316168
918,0,0.17827985218564985
919,0,0.16743924257205567
920,0,0.14731562821386024
921,0,0.14627871785876778
922,0,0.1702492217155015
923,1,-0.005631479975396814
924,0,0.13043408171717302
925,0,0.13910134045707973
926,0,0.15622154401571964
927,0,0.15185119322117668
928,0,0.01992705268056283
929,0,0.010149858863237271
930,0,0.17196427114428292
931,0,0.17088685460844166
932,0,0.07049564726090041
933,0,0.17786308169802334
934,0,0.1586095058801229
935,0,0.14740790454892866
936,0,0.1377667431279272
937,0,0.16727184520367983
938,0,0.13685604165801718
939,0,0.16535927880841056
940,0,0.17723788367108884
941,0,0.1308982094940781
942,0,0.17424769165946563
943,1,-0.013318714714239621
944,0,0.16336434786856985
945,0,0.17431087292049968
946,0,0.05102652805396446
947,0,0.1255133711423096
948,1,-0.00531991214896832
949,0,0.12111794074128224
950,0,0.12413933813154204
951,0,0.13240671399099357
952,0,0.1744151834186285
953,0,0.032519136224897605
954,1,-0.006042017496493024
955,0,0.06785943220318585
956,0,0.14937731922240516
957,0,0.171670047873423
958,1,-0.0030531234773027993
959,0,0.15522412483519754
960,0,0.181460919436082
961,0,0.09318898651692226
962,0,0.17075430008444215
963,0,0.17335463993572947
964,0,0.1682910688344787
965,0,0.16616303560949758
966,0,0.170214101827603
967,0,0.17711649159832554
968,0,0.11457912425163264
969,0,0.10891683446099709
970,1,-0.014431331651134638
971,0,0.14666342269165694
972,0,0.1452827210623749
973,0,0.1317977600686973
974,0,0.022493927121011115
975,0,0.02439191886899883
976,0,0.1451692229146067
977,0,0.03603960763757513
978,0,0.1632076250963213
979,0,0.1331730869031323
980,1,-0.003466982165007071
981,0,0.1691914183779556
982,0,0.12280810313922758
983,0,0.0005557246999990939
984,0,0.025653904377245518
985,0,0.15169499212671017
986,0,0.11751660129315133
987,0,0.10784058562722942
988,0,0.09620100944421517
989,0,0.012081166570519719
990,0,0.11022372317186668
991,0,0.16906768590934362
992,0,0.1486749137348118
993,0,0.1625804463087142
994,0,0.16710806738092987
995,0,0.012726763120363582
996,0,0.10074976210435493
997,0,0.1678560410040661
998,0,0.013326053739412091
999,0,0.017797954789816217
1000,0,0.0065216289401354155
1001,0,0.15192344155579673
1002,0,0.16487230055943902
1003,0,0.17352065474520667
1004,0,0.16211294086093508
1005,0,0.15532863093939442
1006,0,0.12702944129083704
1007,0,0.16199290828508806
1008,0,0.16731866588414718
1009,0,0.16405111350957335
1010,0,0.1069472025545593
1011,0,0.04408256246738845
1012,0,0.1546607053322428
1013,1,-0.022555453045685403
1014,0,0.1382663890826341
1015,0,0.04354615330762979
1016,0,0.14941666484322658
1017,0,0.17148294484790583
1018,0,0.15427465635006354
1019,0,0.17359107381168642
1020,0,0.17662709365861123
1021,0,0.17664819385427066
1022,0,0.17196939937395483
1023,0,0.17331548138460723
1024,0,0.17136517945609858
1025,0,0.005387745165952085
1026,0,0.08619470682334468
1027,0,0.12032723951124019
1028,0,0.11769388159436633
1029,0,0.17718635375769132
1030,0,0.17055687306964634
1031,0,0.1784501156859472
1032,0,0.15879357083353457
1033,0,0.173194359158163
1034,0,0.1710654024858131
1035,0,0.17635734558575922
1036,0,0.16802592888096668
1037,0,0.1628371356618845
1038,0,0.16543188439881223
1039,0,0.12781872270888806
1040,0,0.164057000544148
1041,0,0.12399859893568899
1042,0,0.16114356574463112
1043,0,0.1742356926926124
1044,0,0.17311065868760078
1045,0,0.17395904436335724
1046,0,0.17628722557241705
1047,0,0.1721387491958164
1048,0,0.16291894869046508
1049,0,0.14994620541125403
1050,0,0.1782558918933399
1051,0,0.17144134143234258
1052,0,0.1425596583512671
1053,0,0.10722260605518458
1054,0,0.12933556118954687
1055,0,0.029582724516590275
1056,0,0.16127122495069568
1057,0,0.14373902369915498
